"","Year","Month","Site","mean_Actual.Conductivity","mean_Salinity","mean_Resistivity","mean_Total.Dissolved.Solids","mean_RDO.Concentration","mean_RDO.Saturation","mean_Oxygen.Partial.Pressure","mean_Chlorophyll.a.Fluorescence","mean_pH","mean_pH.mV","mean_Temperature","sd_Actual.Conductivity","sd_Salinity","sd_Resistivity","sd_Total.Dissolved.Solids","sd_RDO.Concentration","sd_RDO.Saturation","sd_Oxygen.Partial.Pressure","sd_Chlorophyll.a.Fluorescence","sd_pH","sd_pH.mV","sd_Temperature","se_Actual.Conductivity","se_Salinity","se_Resistivity","se_Total.Dissolved.Solids","se_RDO.Concentration","se_RDO.Saturation","se_Oxygen.Partial.Pressure","se_Chlorophyll.a.Fluorescence","se_pH","se_pH.mV","se_Temperature"
"47",2024,2024-11-01,"FENC",31526.5268956373,26.92660731935,147.756330976389,27.4416371982146,7.42563075583333,80.6465777680556,127.225123820139,1.53602535166042,7.66274983798611,-69.10829085625,11.6450771510417,4731.748686545,3.61652159851408,4372.45345357424,3.32028707474219,0.754858825784553,9.58674193557918,15.0406734264474,5.28744462581359,0.228141266174654,12.717335111623,2.48831130786219,124.692526374936,0.095303712154146,115.224265636366,0.0874972470150254,0.0198922766779952,0.252632832139012,0.396356546419523,0.139336400163231,0.00601205024488862,0.335131206003002,0.0655727605033081
"48",2024,2024-11-01,"GOLD",31857.9794898689,25.8539045554231,31.4412110643623,26.3278362240763,9.06522370143027,101.082507327771,143.722216185936,1.42739542253874,7.85470082264601,-79.1316435780691,13.8244624284863,1283.43097479239,0.315065553796514,1.29095670623755,0.27764314532623,0.485837287421699,5.63996999505431,7.93390199259449,0.711639031824042,0.0417022800221729,2.44145953154591,1.62207856766864,44.3089579087717,0.0108772708746038,0.0445687750118227,0.00958530585714509,0.0167729658561203,0.194713387806479,0.273908715269285,0.0245685077940645,0.00143972259240601,0.0842885435554777,0.0560003711856625
"49",2024,2024-12-01,"ASHC",24970.9333754202,24.4301992479509,542.337628479751,25.6568425976215,10.4185316121885,95.6628613088006,138.644890033879,3.06729322537188,7.85395459493769,-65.1613091791277,5.74323314420561,4483.32037989211,4.45639165372324,6667.03384488374,4.45381715872488,0.832134544860716,5.71318641323512,8.31021526830208,3.43320603466243,0.124499529577683,6.66389128785518,1.54720130942572,88.471270722676,0.0879398746989191,131.563418678133,0.0878890710925126,0.016420865420694,0.112740741018959,0.16398901761809,0.0677489170530022,0.00245680224761856,0.131501405261719,0.0305315824678976
"50",2024,2024-12-01,"FENC",23056.6893347068,22.9486967698098,52.9596892087956,24.2648692049128,9.13571440780507,83.002707955626,131.44706018859,0.248826403115689,7.58449732599049,-65.7107353858954,4.92963051990491,6865.29827886959,6.87830524888018,44.5073349968772,6.80145406213426,0.509469592856838,6.58062834004694,10.3723111252885,1.54882588854191,0.298206605029037,16.5643318707626,2.00877738504711,136.65160459059,0.136910504240774,0.885904515189634,0.13538080552166,0.0101408321279035,0.130985338925404,0.206457593102115,0.0308288925409294,0.00593570875167276,0.32970781999052,0.0399840825236766
"51",2025,2025-01-01,"ASHC",22996.9016435819,25.0506172824981,247.491719491076,26.9031914024219,12.7946997504056,106.770081803137,155.087317476474,10.5620192035208,8.04685885164954,-79.2120907409411,1.74024973312223,3618.91541451581,3.97996664825332,2621.69994858482,4.07919668267659,1.31078451784024,9.52715846360621,13.8804585724142,9.66884730186895,0.158581273253579,9.44183840433179,1.47914338108692,59.5106890731315,0.0654479396715399,43.1121351600174,0.0670797124677742,0.0215549911916086,0.156667868722204,0.228255032151931,0.158997848683925,0.00260776496946053,0.155264836338851,0.0243235422119479
"52",2025,2025-01-01,"FENC",22324.4561281103,24.4703024724277,46.3647000275723,26.3849144969738,10.2199139512441,85.8919194472091,136.288454897781,0.625921717494956,7.68430755615333,-71.177094529926,1.43301026484196,3928.27522612117,4.4587122665471,9.09191899302952,4.40662109435706,0.521997032386798,5.92100088425647,9.37891754079244,1.20075029506342,0.250301083513455,13.4976459012961,1.38170001752949,72.0329873159058,0.0817596389391973,0.1667189918739,0.0808044404030344,0.00957188675651588,0.108573701444604,0.171981699184534,0.0220182206681272,0.00458978399832875,0.247507035540045,0.0253363051487011
"53",2025,2025-02-01,"ASHC",22434.2581237192,24.4681622043419,4100.38047629691,26.3097769689087,12.8932021847686,107.130907829049,155.614753157455,16.2496474841902,8.13352063335476,-80.4304892962725,1.63607667378021,4323.53610342477,4.88168975373571,96132.8539568052,5.06112491127956,0.772551699867881,7.74872916096659,11.2096560657018,8.27256218211171,0.155104432819479,8.68339413051643,1.0837369287867,77.5031395782043,0.0875085285078507,1723.26489707432,0.0907250595434866,0.0138486601693486,0.138902699861899,0.200942820390829,0.148292861706812,0.00278038166409299,0.155657381183167,0.0194269256572825
"54",2025,2025-02-01,"FENC",21422.9278911616,23.234680144959,98.3507389739389,24.9537509092852,10.7567852442293,90.7478493239017,143.963234676843,2.68980343407669,7.82473536574832,-75.8125918868206,1.83528067132911,6784.90439573974,7.62777281618745,207.071328145681,7.89501693974886,0.540709812228798,8.181187126511,12.9413156056516,2.56749678466655,0.403329914222138,20.8766684867142,1.34926942328888,130.915397387086,0.1471786264279,3.99546163519788,0.152335128066652,0.0104330489879087,0.157856809955615,0.249703956962074,0.049540102888663,0.00778229034909398,0.402817370982083,0.0260342861784495
"55",2025,2025-03-01,"ASHC",23908.9721047133,23.9864243610432,254.99609266545,25.3897437206807,11.7444942326642,105.915177960462,152.792793039538,14.7419086570109,8.05878204257908,-75.6836284829684,4.837909416,3807.79919591519,4.27875340941938,4216.89317884169,4.35178750118682,1.03325035701209,10.3027219309098,14.7666803189122,11.0836543620295,0.134743842605532,7.01905598985018,1.99563397379847,93.9124414786689,0.105527670575385,104.002000500603,0.107328923613206,0.0254832407627497,0.254097897663697,0.364193312181933,0.273358175704355,0.00332321180352096,0.173112249613749,0.0492186822714394
"56",2025,2025-03-01,"FENC",22773.2041421966,22.6888383742082,90.7857815263158,24.0530374873239,9.83344819942163,91.3534977032967,142.198878956044,2.95845593628976,7.80365485274725,-74.5463495899364,5.19582603184731,5730.2667298389,6.50758607911285,1750.15176987102,6.53474935679517,0.854657884203288,9.67256788038175,14.8951579714081,15.641114233308,0.31773131189699,16.2485919814549,2.30745550220429,137.808923791724,0.156502912748314,42.0899311060318,0.157156170657682,0.0205539268562945,0.232618520697601,0.358218174916472,0.376157903465723,0.00764121675513832,0.390767320207813,0.0554926977133931
"57",2025,2025-04-01,"ASHC",27062.8723798937,24.5450085578318,175.570226514246,25.4649896949375,9.22663204829743,93.5640503287005,146.791485677554,13.498366920483,7.92034031772064,-74.0626522612926,8.93651301341209,3913.8343358632,3.84793417097364,2206.88364755713,3.80288702735636,1.01282839411006,11.6658185629622,18.1726203203324,39.1465983245382,0.137494316775041,7.53962889005638,2.47945691980119,103.174421389389,0.101437196254528,58.1766942264289,0.100249687387489,0.0266996440221077,0.307528111049127,0.479056961992191,1.03196182691935,0.00362455212976344,0.19875569108643,0.0653621260144584
"58",2025,2025-04-01,"FENC",24179.9501694444,21.4628223986111,46.011766875,22.4209538315278,8.77563605375,90.4447655666667,139.303853575,1.18265285913819,7.65272897756944,-70.1326131729167,9.67663107006944,6573.35170035691,6.62356687529261,18.8188295819302,6.48954250065033,1.14437950048011,13.3105296914413,20.4311527902968,1.2170418680451,0.329055075205801,17.6590338870059,3.09089141771031,173.223026953904,0.174546313003076,0.495919703145446,0.171014460620998,0.0301570477426909,0.350763255735439,0.538408150335354,0.0320718692567383,0.00867136261073609,0.465356403008625,0.0814521406685956
"59",2025,2025-04-01,"GOLD",31783.771147541,26.1948115409836,31.4796382786885,26.6789323360656,8.56905042540984,113.961712114754,150.737268360656,0.624066817909836,8.1010948942623,-62.5847595409836,13.1998536516393,780.982197290018,0.296470181287479,0.702149675460364,0.309604379689846,0.391659347030242,5.78144321353737,7.56578273846501,0.525798765057384,0.0420424783169391,2.26789814687074,1.41898135637743,70.7068058775772,0.0268411490422226,0.0635696447013164,0.0280302634932513,0.0354591711779086,0.523427274540062,0.684973784622539,0.0476035834627052,0.00380634713990049,0.205325850675388,0.128468535720055
"60",2025,2025-05-01,"ASHC",29902.6157876933,23.7542892059852,35.3582398419637,24.3005469618695,7.80632392252858,89.249129531271,139.440001381305,2.02452055424882,7.82814556213853,-69.5040984815064,14.6236342558843,4583.86180886317,4.08590323915244,15.4893997183737,3.93591219451779,1.0929949493263,14.0676276114271,21.8993974575685,21.4794083336908,0.200380891271914,11.2631937961908,1.64270483244182,118.871031713938,0.10595771726413,0.401678977667368,0.102068073342253,0.0283440999537379,0.364808861537764,0.567906293479725,0.557014922285364,0.00519637900845839,0.292082859993388,0.0425994557375756
"61",2025,2025-05-01,"FENC",23584.3862137702,18.8498807751546,79.4497308057796,19.512888150746,7.44140258232527,83.9817606942204,128.792300330645,1.77665419916868,7.44825555698925,-61.9594928830645,14.4275299620296,9865.09181465939,8.66915479946137,143.461439387671,8.55641199549909,1.37345052405277,17.4103773575846,26.7453570227031,9.47936953066237,0.468111402128023,25.3741128382591,2.39428481055467,255.740591897058,0.224737369029547,3.71906456753779,0.221814647988613,0.0356050462136228,0.45134300767109,0.693341082271557,0.245741207494907,0.0121352227939822,0.657793232747844,0.0620689422992994
"62",2025,2025-05-01,"GOLD",32888.1245279085,25.829719802959,30.4181772743779,26.2166092871553,7.84802159616678,108.895389874916,143.654128741762,1.7134335000121,7.97962708009415,-57.5807452246133,15.3458600817081,653.668642452409,0.376525886625086,0.607630783332409,0.381118750588266,0.839796071678925,11.9379095116681,15.7110293281413,1.17612231800529,0.114530705940769,5.28685784507616,1.099617734571,16.9512671121814,0.00976426045907115,0.0157573899754594,0.00988336493922136,0.0217780181062098,0.309579930489125,0.407426389232109,0.0304998010831722,0.00297006841519099,0.13710148184528,0.0285158453831782
"63",2025,2025-06-01,"ASHC",34674.9139,24.9664415256944,29.0828371152778,25.2597925861111,6.78230776402778,85.6650039777778,133.01238198125,0.793279243888194,7.73058367513889,-68.8639614597222,19.3995557017361,2911.49677878707,2.05030543028179,2.99680964397432,1.91470607744083,1.73352385250976,22.6259456877778,34.9855762803873,0.99480553644935,0.235330229100592,12.1831851557639,2.54318162042673,76.7246768434212,0.0540302921558502,0.0789728682409762,0.0504569354539981,0.0456823646013387,0.596246021572024,0.921950885829879,0.0262154277010467,0.00620149605205923,0.321055118731394,0.067018720200219
"64",2025,2025-06-01,"FENC",31764.0227212929,22.9594555350715,52.455658685635,23.3448014725482,6.37662625752949,79.7355004607911,123.037712982651,0.84576255974254,7.4405064463567,-65.9865294378904,19.1606612269257,7437.69914627232,6.02248584945012,699.785101174599,5.68292221907504,1.82927221974198,23.5968421130434,36.2111592694139,0.888993072640201,0.42411787650143,22.8536610316056,3.01533517313734,195.932561778449,0.158651359452826,18.4345568261186,0.149706177525223,0.0481888262963458,0.621615587584957,0.953916669805017,0.0234188942978405,0.0111726086797433,0.602037843139032,0.079433482515835
"65",2025,2025-06-01,"GOLD",35763.7560423616,25.4660630586919,83.0536010451076,25.6996699372984,7.07120781158917,107.466159197085,140.702461876475,2.47984037265788,7.8268091165857,-57.0915872074948,20.0126215648855,1801.70519541178,0.720643836659018,2090.14944739543,0.721385095629244,1.00696560740498,16.7695098173847,21.7052134747438,1.06729897009161,0.112822494249244,6.63047761286711,2.10236687086915,47.4626235296835,0.0189840420094457,55.0611590592836,0.0190035691193921,0.0265266646581872,0.441762022592133,0.571784095648196,0.0281160365969303,0.00297210197532227,0.174667788916256,0.0553830047043495
"66",2025,2025-07-01,"ASHC",39702.9661217216,26.1724214472091,25.2951487316745,26.2326005601883,5.29714546832549,73.565952796234,113.357469800941,0.832962351247478,7.52981511237391,-63.4239565669132,24.1848798345662,2353.95861547567,1.6784225413206,1.88103689163609,1.54389976953158,1.64781004258481,23.3527871293476,35.899152220119,0.807873487530227,0.203555969130155,11.1539857647907,1.85190442315704,61.0440499520427,0.0435257054985674,0.0487800037009,0.0400371926815666,0.0427318466389854,0.605596332353214,0.930955041840489,0.0209501854465529,0.00527871673950679,0.289250821876777,0.0480245257373667
"67",2025,2025-07-01,"FENC",39975.8900557796,26.5406806478495,25.4702148051075,26.5407623024194,4.94035150367608,68.034237391129,105.916890177419,0.761532175807124,7.43152784133065,-66.2698701317204,24.0362313266129,5011.36218788094,3.98298814030961,3.67220897970683,3.63705831464047,1.90667575965495,26.7372382837591,41.6565416992007,3.15590604310934,0.393134505266365,22.0397537807556,2.12394950664786,129.913512840778,0.103254157554631,0.0951975831227821,0.0942863445799954,0.0494282665068905,0.69313061376888,1.07989553778987,0.0818130529953056,0.0101915372873241,0.571354000859896,0.0550608260110087
"68",2025,2025-07-01,"GOLD",39312.1166234028,25.8196807034297,25.4485730954943,25.9150251271015,6.18824950854069,101.939175406187,132.385078833221,2.50519123831204,7.75639794902488,-55.1813821230666,24.2689432138534,824.561270944087,0.330407840316671,0.530866627728093,0.29919810122235,0.998331741336493,17.4119406776244,22.4375158230194,1.03604837695238,0.112971862848172,6.49547337180751,0.933785859534799,21.3829415186467,0.00856830386746701,0.013766702918164,0.007758957067681,0.0258892455823995,0.451535285921807,0.581861052142319,0.0268673325264192,0.00292964370466878,0.168443913314363,0.0242154090047309
"69",2025,2025-08-01,"ASHC",38627.4003776763,25.1359122397804,39.3952514775641,25.2791507636619,5.21405554054487,72.6087385945513,111.973689551282,0.104017075971154,7.78459491137821,-77.596620051282,24.6426519102564,2997.00789790163,1.99664960141546,335.601729493758,1.85899273316753,1.59950964445343,22.8897163308768,35.3199362940589,0.2264210949283,0.171430127257774,9.54903070318248,1.08870004628902,119.976335407563,0.0799299536175802,13.4348213394074,0.0744192685747974,0.0640316315899399,0.916322004296366,1.41392904782023,0.00906409797834878,0.00686269744608961,0.382267164282176,0.0435828821149434
"70",2025,2025-08-01,"FENC",40641.4953227976,27.2070345016812,24.9419832999328,27.161693335575,5.33356675265636,82.3027741062542,114.091454316073,0.536231381601883,7.67367885016812,-55.1087854421654,23.5687169683927,4152.55758451327,2.9161640395975,3.55684762501275,2.65191239476009,1.8401168661438,31.7513814374852,40.7906932405143,0.753418062664451,0.401806353038889,22.89747383257,1.78470271327773,107.686231589309,0.0756234464494053,0.0922379784698161,0.0687707386314708,0.0477188448242027,0.823392944027841,1.05780496708063,0.0195380197212033,0.0104198463493368,0.593788916772671,0.0462818168775908
"71",2025,2025-08-01,"GOLD",39917.179512276,26.4967746038487,25.0631562641009,26.5349518712674,6.73334955952223,110.337682081619,143.444288048441,2.18622333474851,7.76557771439947,-54.7422853377571,23.8452830325149,847.821735734323,0.347568375539711,0.531880364817848,0.324136286144799,1.0945659435143,17.972038992942,23.3306688918225,0.963953420260629,0.126994552709539,6.28914693528578,1.22756588634434,21.8397629544859,0.00895331012679029,0.0137011598053761,0.00834970295756625,0.0281958573799722,0.46295707561056,0.600994592012527,0.0248312980315654,0.0032713609604324,0.162007498113512,0.0316219163047915
"72",2025,2025-09-01,"ASHC",38419.8229651007,26.376634143557,26.8685854519016,26.461069342774,6.76483621085011,89.6180022270694,140.121204722595,0.199958827026846,7.66870402572707,-73.9131197024608,22.0546337494407,1736.53081647998,1.17057939080707,25.1282045618998,1.12124213894004,1.4131652900613,19.3137238301989,30.1285604631646,0.351892354503132,0.178827387753613,9.99005304701824,0.930643837169432,58.0782785482894,0.0391500313596443,0.840412879584066,0.0374999468177824,0.0472633175133178,0.645947553461086,1.00764979822564,0.0117690408888185,0.00598088253859505,0.33411735517197,0.0311253860233457
"73",2025,2025-09-01,"FENC",38479.4191868056,26.57197273125,26.3347201708333,26.6290136013889,6.22908089659722,99.3832050680556,129.201842927778,2.60737944820972,7.770694726875,-57.3040247809028,21.8044116,4067.35709395861,2.90908874901976,3.33973606224936,2.64879836971307,1.71672303654999,29.3562621824156,38.0348002377646,28.9530584280491,0.398447182332903,19.5024654292754,1.41812805693498,107.184270617939,0.0766612196872698,0.0880097728375823,0.0698019659236173,0.0452396242264872,0.773605434045822,1.00230499250708,0.762980082171413,0.0105000051954031,0.513935089543364,0.0373709556141955
"74",2025,2025-09-01,"GOLD",39010.6055004158,26.7261410351581,32.3613450697272,26.7741287857601,6.19544496197488,98.7890496634907,128.861268045041,1.62962695025509,7.75228391061065,-56.4535648427891,22.2288389099177,1049.90827569405,0.675921774104694,323.412924790842,0.656674425517216,1.20299841550586,19.5707884131534,25.4665951435033,0.780367242601911,0.117812903308248,5.54338628714936,0.568988629701335,21.849393815885,0.0140664488251436,6.73047019677127,0.0136658967874702,0.0250353166545882,0.407283067698151,0.529979312785468,0.0162400388675421,0.00245177657950457,0.115362106257745,0.0118410883454432
"75",2025,2025-10-01,"ASHC",34176.9383236913,25.8786205410738,30.2116560375839,26.172085032953,7.1735181461745,86.0368954832215,135.464295097315,0.114732697531544,7.66358328973154,-71.7688150442953,17.0985359557047,3582.65754141826,2.62481399919214,11.3713013440165,2.51209614461476,1.10155906418216,12.9786699182109,20.4341446619578,0.307913312703676,0.178075377443109,9.03329272838717,2.54710646312496,92.8137163661278,0.0679994499106995,0.294589344768774,0.0650793374346404,0.028537416529928,0.336230458722986,0.529374880214922,0.00797692175158903,0.00461328982263067,0.234019986407306,0.0659863283302332
"76",2025,2025-10-01,"FENC",33526.8104635235,25.5316228882617,39.5197896979866,25.8587878723396,7.21880986825503,93.3538648087248,135.105856089262,0.832838788481879,7.75572274503356,-71.1301093395973,16.6206037181208,5142.90137956496,3.30648023210136,312.877209879094,3.08074330773107,1.23150717446996,18.8892311740269,24.5925446698509,12.4180223423864,0.305503106446919,15.2313880549345,2.79406316159582,133.233998623533,0.0856589598320853,8.10551839784495,0.0798109314817194,0.0319039026958906,0.489351751958499,0.637104004309966,0.321706105088189,0.0079144820131233,0.394590248844575,0.0723840843818809
"77",2025,2025-10-01,"GOLD",35339.4501873741,26.689879,28.4030791188717,26.9217646668905,7.89682986218939,111.285694456011,150.276591474144,0.906618638978509,7.97660270732035,-63.7198519173942,17.3165577538617,2180.90617507135,0.376319799009153,1.72222071501919,0.326878719937018,0.844479935747988,11.8067142187508,13.7999332185829,0.827261613177424,0.0980474594225808,4.97636910552171,2.70749662357626,56.5183706589026,0.00975235988131731,0.0446314976042975,0.00847109007488759,0.0218847699952289,0.305972012050113,0.357626453458252,0.0214385556884004,0.00254090832386581,0.12896303236529,0.0701650073158254
"78",2025,2025-11-01,"ASHC",29484.4588561181,25.9990267679409,321.212633426685,26.6807534848527,9.00022767873523,93.5370718005559,148.325717173037,0.0568054252904795,8.03612056963169,-82.8573056469771,10.1952273006254,4665.3379359945,3.97075832406004,2661.09630750188,3.94134044699455,0.81188606917706,6.73636446902885,10.7011308804421,0.149629798742193,0.169237846235375,5.45272808157905,2.05984160633702,122.985160031317,0.104675021323211,70.150407050224,0.103899522877371,0.0214025092104401,0.177580461183931,0.282097526889377,0.00394446125794737,0.0044613581884452,0.143741920718398,0.0543004500574345
"79",2025,2025-11-01,"FENC",24530.1121039583,21.7415444738889,45.3671479541667,22.7020980232639,8.55561786333333,85.112013325,134.502018004167,0.0321427879534722,7.67374038888889,-73.4299851465278,9.17817910027778,6265.9044163661,5.43113658259537,20.3728178737573,5.22251104905756,0.870811497447816,9.71323761073176,15.305371109295,0.019211873557925,0.348203466934476,15.2075493786685,2.34584937874461,165.121079638541,0.143123015703871,0.53687089030718,0.137625250170144,0.0229478978716417,0.255966285869369,0.40333194282925,0.000506277321351714,0.0091759670390006,0.400754113883924,0.0618185590376995
"80",2025,2025-11-01,"GOLD",29938.4179423694,26.658196578916,69.1634436784722,27.3730260988097,9.2383841125,94.78916595,151.857619652778,0.767395936904167,8.09903423340278,-69.8886082722222,9.86385838868055,2053.51113917414,1.28760845073294,804.32727942467,1.30890411272795,0.598127978523196,3.92013035033532,6.30698758539233,0.608663892309158,0.0712482248331616,2.96836938272185,1.96396273579737,54.1147700026441,0.0339314619899734,21.1958848932387,0.0344926519581841,0.0157620562033798,0.103304505265112,0.166203716202046,0.0160397019100032,0.00187755558097134,0.0782234015509093,0.0517549623734601
"81",2025,2025-12-01,"ASHC",25193.3506809987,25.8256614296646,111.119769163978,27.2528132531492,10.6138393063844,95.0728954435484,152.192744350134,0.275116585596774,8.0089717202957,-86.4591457358871,4.05876189848589,3883.82264912076,3.85479076553183,1276.78523659601,3.81250905534002,0.728827036067099,5.45075509676398,8.83005126430307,0.376601156217065,0.131336319631103,5.54321392454054,1.63395592064905,100.683411950954,0.0999307954287357,33.0991153723755,0.0988346931527481,0.0188939607553783,0.141304243378748,0.22890841557689,0.00976293017941808,0.00340473548052824,0.14370112683264,0.0423583340257961
"82",2025,2025-12-01,"FENC",20715.329226506,20.8773193702238,55.3329866884682,22.3729564784854,10.1640745421687,88.6114399707401,140.529229581756,0.0894143824148021,7.73975255851979,-78.9529238433735,3.89609706647849,6269.39060886348,6.13796051300177,25.6962233990584,6.04589264515015,0.607842594970618,6.82682549281008,10.7432610476628,0.17580271698555,0.335180328408543,15.0920271605377,2.27570821659467,260.098149773312,0.25464551061093,1.06605898072578,0.250825891835235,0.0252175600738214,0.283224445609566,0.445705570981377,0.00729352568149395,0.0139056231615591,0.626122790185508,0.0944122855773853
"83",2025,2025-12-01,"GOLD",26794.2712675439,26.4276550811404,37.3541009605263,27.6311682675439,10.0863153530702,93.9487391842105,150.968735241228,0.870793891951754,8.1619449506579,-71.6304256820175,5.64818880679825,787.960129791761,0.385886670923603,1.11467537689899,0.378240186961001,0.383499019467877,3.81553372930801,6.09368638033393,0.228090615106091,0.0429157407841838,1.96776664714606,0.984256227634602,36.8996138827517,0.018070799043277,0.0521994571261534,0.017712719623884,0.0179589870194553,0.178678737724063,0.285363010202468,0.0106813216931653,0.00200971369559922,0.092149116111034,0.0460920208881745
"84",2026,2026-01-01,"ASHC",23911.4714791062,25.6365151229123,136.986251418462,27.3605910410615,12.0369838330769,103.288524846154,165.799037876923,1.75202171004923,8.10194444292308,-94.4716085969231,2.38338238283846,3161.71768042596,3.54166941124403,1739.20859191214,3.55544118030579,0.684897768614193,7.76981965613953,12.4116704824155,0.799951807185405,0.0929070674077426,5.11632201054507,1.13914106174968,124.012770376641,0.138915703374061,68.2173734489862,0.139455876598543,0.0268639006690764,0.304757400336556,0.486825769124,0.0313766913444015,0.00364411499740584,0.200678659766105,0.0446807884815108
"85",2026,2026-01-01,"FENC",20620.6819568823,22.2995522661692,50.3271563698176,24.1982199054726,11.0629078656716,92.1396205472637,146.308743293532,0.641699888807629,7.81974693880597,-87.3110502935323,1.65672194774793,3645.16037781109,4.08952634963874,10.7011517649957,4.09043839853842,0.503936706879789,7.23189095114764,11.4368748151773,2.04292767054179,0.254780541510504,13.195096927929,1.39562498312411,148.442405982267,0.166538387271945,0.435784588367339,0.166575528774378,0.02052188915675,0.294505366382366,0.465745547114279,0.0831944461234036,0.0103754657297123,0.537345886637559,0.0568342429060166
"86",NA,NA,"ASHC",37372.7566666667,24.6733663768116,27.4147465217391,24.8590534782609,5.49638971014493,74.5866792753623,104.551707971014,1.10079802130435,7.736056,-42.306823826087,23.8582030434783,4224.08689152136,3.12948682123762,6.11926598425075,2.94363390151368,1.84900819676524,26.0623689168389,35.5781992521495,0.63742188056524,0.2393444944003,14.1199836066136,1.31150341647007,408.357893093317,0.302538910207793,0.591571771315113,0.284571830298513,0.178750369235748,2.51954430228777,3.439474343159,0.0616218990858524,0.0231383056188956,1.365030337724,0.126787820820967
"87",NA,NA,"FENC",27619.5730515152,21.5609650325758,46.0211534015151,22.2108813621212,8.01256799545455,89.0322686060606,126.4893125,0.623061785856061,7.72623270984848,-55.7789656469697,15.1924780030303,9760.71057221046,7.45454990676248,34.9854610345587,7.25979205441487,1.93053484633058,17.0362727350158,24.9841879379347,0.983231559476743,0.394550078231596,24.2363272533966,6.52671639865306,781.482281876928,0.59684165700888,2.80107864274185,0.581248549341147,0.154566490399652,1.36399345038901,2.0003359444104,0.0787215271909538,0.0315892878054391,1.94045916905115,0.522555523662851
"88",NA,NA,"GOLD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"LAUR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
